delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,400.0,unexp,2,0,24,1,138.98219670000253,,138.96750560001237,138.98219670000253,139.97926890000235,139.97926890000235,139.9958904000232,140.3630744999973,space,0.3720758000272326,None,140.36369430000195,140.77726836665923,141.09231679997174,141.07577100000344,141.0758683999884,141.09231679997174,141.09231679997174,141.09231679997174,146.53003510000417,400,1,[5.45254319999367],[5.452554900024552],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,2,1,25,3,146.54486179997912,,146.53106489998754,146.54486179997912,147.54222709999885,147.54222709999885,147.55865149997408,147.80986249999842,space,0.26653650001389906,None,147.81036649999442,147.92471066664828,148.25581300002523,148.22557790001156,148.22560100001283,148.25581300002523,148.25581300002523,148.25581300002523,150.09009469999,300,1,[1.8630686000105925],[1.8630794999771751],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,2,2,26,2,150.1018522999948,,150.0910664999974,150.1018522999948,151.09973860002356,151.09973860002356,151.1161353000207,151.34935859998222,space,0.24750180001137778,None,151.34986830002163,152.0635128666802,152.37884810002288,152.36394890001975,152.36397479998413,152.37884810002288,152.37884810002288,152.37884810002288,154.27403530001175,600,1,[1.9084810999920592],[1.9084894999978133],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,2,3,27,6,154.28964199998882,,154.27501199999824,154.28964199998882,155.2870179999736,155.2870179999736,155.3037971999729,155.50494339998113,space,0.20825520000653341,None,155.5054462000262,155.6199881666728,155.95184809999773,155.92492209997727,155.92494589998387,155.95184809999773,155.95184809999773,155.95184809999773,158.13487419998273,300,1,[2.2079154000384733],[2.207926300005056],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,2,4,28,0,158.14646169997286,,158.13591519999318,158.14646169997286,159.14379980001831,159.14379980001831,159.16050509997876,159.6764968999778,space,0.5252858999883756,None,159.67707739997422,159.79197356664034,160.12364860001253,160.09441040002275,160.09443749999627,160.12364860001253,160.12364860001253,160.12364860001253,162.47271040000487,300,1,[2.376235900039319],[2.376246400002856],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,2,5,29,10,162.48459230002481,,162.47383480001008,162.48459230002481,163.48240809998242,163.48240809998242,163.49875049997354,164.18138590001035,space,0.6913499000365846,None,164.18189820001135,164.59557976667227,164.91047150001395,164.89438910002355,164.8944238999975,164.91047150001395,164.91047150001395,164.91047150001395,168.20756100001745,400,1,[3.3115305000101216],[3.311546200013254],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,2,6,30,11,168.21916380000766,,168.20852059999015,168.21916380000766,169.21630129998084,169.21630129998084,169.2328378999955,169.533526299987,space,0.31392799998866394,None,169.5342717000167,170.24699476664344,170.56243629998062,170.5490821999847,170.54910750000272,170.56243629998062,170.56243629998062,170.56243629998062,172.0968330000178,700,1,[1.546191000030376],[1.5462019000551663],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,2,7,31,7,172.10740909999004,,172.0978110000142,172.10740909999004,173.10485910001444,173.10485910001444,173.12150529999053,173.42229040001985,space,0.3136938000097871,None,173.42280890000984,173.8363211666622,174.15215169999283,174.13192890002392,174.13195599999744,174.15215169999283,174.15215169999283,174.15215169999283,179.40619609999703,300,1,[5.272751500015147],[5.272760599968024],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,2,8,32,5,179.42175869998755,,179.40715649997583,179.42175869998755,180.41875120002078,180.41875120002078,180.43554939999012,180.83575139997993,space,0.4142524999915622,None,180.83626850001747,181.54949256667558,181.86437859997386,181.8464348000125,181.8464771999861,181.86437859997386,181.86437859997386,181.86437859997386,189.5119911999791,400,1,[7.66256790002808],[7.662575400026981],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,2,9,33,4,189.52748440002324,,189.51300649996847,189.52748440002324,190.52481739997165,190.52481739997165,190.54163509997306,190.8917595000239,space,0.35877250001067296,None,190.8922630000161,191.3059226666849,191.62179659999674,191.60627460002434,191.60629789996892,191.62179659999674,191.62179659999674,191.62179659999674,193.48692960001063,500,1,[1.8791674000094645],[1.879178100032732],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,2,10,34,8,193.49935589998495,,193.48789300001226,193.49935589998495,194.49721489998046,194.49721489998046,194.5132128999685,194.81379350001225,space,0.30187030002707615,None,194.81430879997788,195.52774956665624,195.8432904999936,195.82902710000053,195.82905749999918,195.8432904999936,195.8432904999936,195.8432904999936,198.00499769998714,500,1,[2.1740384999429807],[2.1740489999647252],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,2,11,35,9,198.02001580002252,,198.00603539997246,198.02001580002252,199.01768709998578,199.01768709998578,199.03413719998207,199.5510806000093,space,0.5198707000236027,None,199.55180419998942,199.66574636666726,199.9812351000146,199.96609220001847,199.96611869998742,199.9812351000146,199.9812351000146,199.9812351000146,201.76118209998822,200,1,[1.7933776000281796],[1.7933855000301264],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,3,0,36,0,201.777686299989,,201.76215670001693,201.777686299989,202.77496389998123,202.77496389998123,202.7911237999797,203.24079770001117,space,0.46268299996154383,None,203.24149530002614,203.35602326668257,203.6712116000126,203.65680970001267,203.6568362999824,203.6712116000126,203.6712116000126,203.6712116000126,207.2840775999939,400,1,[3.6257162000401877],[3.6257271000067703],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,3,1,37,4,207.29539189999923,,207.28547160001472,207.29539189999923,208.2930306000053,208.2930306000053,208.30955250002444,210.83690160000697,space,2.53164800000377,None,210.83740249997936,211.2511515666886,211.56680099997902,211.55024890002096,211.55027559999144,211.56680099997902,211.56680099997902,211.56680099997902,214.62675049999962,400,1,[3.074985600018408],[3.0749934000195935],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,3,2,38,2,214.64209089998621,,214.62775559996953,214.64209089998621,215.639666699979,215.639666699979,215.65614219999406,216.22250510001322,space,0.5747128000366502,None,216.22342300001765,216.93589806667686,217.25100170000223,217.23555199999828,217.23558600002434,217.25100170000223,217.25100170000223,217.25100170000223,219.44602239999222,100,1,[2.2089053000090644],[2.2089141000178643],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,3,3,39,5,219.4615266000037,,219.44699480000418,219.4615266000037,220.45876720000524,220.45876720000524,220.47576970001683,220.95855969999684,space,0.4827159999986179,None,220.95906650001416,221.6720079666741,221.98790319997352,221.9714281000197,221.9714546999894,221.98790319997352,221.98790319997352,221.98790319997352,225.39726409997093,300,1,[3.424219499982428],[3.424228399991989],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,3,4,40,1,225.4130583999795,,225.3982516999822,225.4130583999795,226.40991049999138,226.40991049999138,226.42657359997975,226.77732439996907,space,0.35660290002124384,None,226.77782560000196,227.191628966659,227.50684659997933,227.4920174999861,227.49204019998433,227.50684659997933,227.50684659997933,227.50684659997933,229.05552459997125,400,1,[1.5619056999566965],[1.5619167999830097],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,3,5,41,11,229.0687492999714,,229.05680209997809,229.0687492999714,230.0659188000136,230.0659188000136,230.0825582999969,230.56611989997327,space,0.48499939998146147,None,230.5666815000004,231.27958236664225,231.61177720001433,231.58234790002462,231.58237449999433,231.61177720001433,231.61177720001433,231.61177720001433,234.35625160002382,600,1,[2.772391600010451],[2.7724012000253424],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,3,6,42,10,234.37147120002192,,234.35737589997007,234.37147120002192,235.36868750001304,235.36868750001304,235.38521129998844,235.42012119997526,space,0.03992060001473874,None,235.4206230000127,235.83467886667157,236.16689049999695,236.13689720002003,236.13694080000278,236.16689049999695,236.16689049999695,236.16689049999695,238.6980694999802,500,1,[2.558965000032913],[2.55897549999645],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,3,7,43,3,238.7090827000211,,238.6990541999694,238.7090827000211,239.70632270001806,239.70632270001806,239.7227775999927,240.00656740000704,space,0.29598779999651015,None,240.0072855000035,240.12146046664955,240.45462670002598,240.42485080001643,240.4248769999831,240.45462670002598,240.45462670002598,240.45462670002598,244.92659240000648,200,1,[4.500162600015756],[4.500176600005943],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,3,8,44,6,244.9421051000245,,244.92754830000922,244.9421051000245,245.9394383999752,245.9394383999752,245.95587850001175,246.23954420001246,space,0.2925340000074357,None,246.24006580002606,246.35493646667263,246.6706916000112,246.65462300000945,246.65464929997688,246.6706916000112,246.6706916000112,246.6706916000112,248.06796150002629,100,1,[1.411847300012596],[1.4118556000175886],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,3,9,45,9,248.08363030001055,,248.06919860001653,248.08363030001055,249.08097820001421,249.08097820001421,249.09742180001922,249.31417560001137,space,0.23125620000064373,None,249.31469249998918,249.42981626664212,249.74557019997155,249.72623059997568,249.72625700000208,249.74557019997155,249.74557019997155,249.74557019997155,253.50747130002128,100,1,[3.7795868999673985],[3.779597599990666],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,3,10,46,8,253.51920360000804,,253.5084388999967,253.51920360000804,254.51644759997725,254.51644759997725,254.53329430002486,254.84994240000378,space,0.3304173999931663,None,254.85045039997203,255.56419106666388,255.87929080001777,255.86472900002263,255.86475359997712,255.87929080001777,255.87929080001777,255.87929080001777,257.8915922999731,500,1,[2.025347899994813],[2.0253554999944754],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,3,11,47,7,257.9070626000175,,257.8925636999775,257.9070626000175,258.9045615000068,258.9045615000068,258.9211319999886,259.12155310000526,space,0.20750660001067445,None,259.1220709999907,259.5359423666416,259.85171870002523,259.83826539997244,259.8382916999981,259.85171870002523,259.85171870002523,259.85171870002523,265.6367481999914,300,1,[5.796910300035961],[5.796918599982746],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,4,0,48,4,265.6521256999695,,265.63793849997455,265.6521256999695,266.64908339997055,266.64908339997055,266.6657779000234,266.70020249998197,space,0.04543629998806864,None,266.7007016999996,267.11487246666024,267.4308587000123,267.41557180002565,267.4156116999802,267.4308587000123,267.4308587000123,267.4308587000123,269.2974526999751,200,1,[1.8801714000292122],[1.8801845000125468],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,4,1,49,7,269.3094372000196,,269.2988951000152,269.3094372000196,270.30732329998864,270.30732329998864,270.3233106000116,271.07255550002446,space,0.7524027000181377,None,271.07307759998366,271.4866253666735,271.8021306999726,271.78471340000397,271.7847471999703,271.8021306999726,271.8021306999726,271.8021306999726,273.86421440000413,500,1,[2.0778926000348292],[2.0779010000405833],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,4,2,50,3,273.87952419999056,,273.8651843999978,273.87952419999056,274.87710510002216,274.87710510002216,274.89368249999825,275.2440142999985,space,0.358120399992913,None,275.2445298000239,275.3588217666877,275.67547319998266,275.6567944000126,275.6568219999899,275.67547319998266,275.67547319998266,275.67547319998266,279.6158019999857,200,1,[3.9574978000018746],[3.957510899985209],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,4,3,51,2,279.6318200000096,,279.6167571999831,279.6318200000096,280.6285830999841,280.6285830999841,280.64484620001167,281.11186150001595,space,0.4671344000380486,None,281.11237400001846,281.8251298666621,282.14022539998405,282.1207004999742,282.1207337999949,282.14022539998405,282.14022539998405,282.14022539998405,285.13779409998097,700,1,[3.0153001999715343],[3.015315299970098],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,4,4,52,9,285.1494271000265,,285.1387554000248,285.1494271000265,286.1466580000124,286.1466580000124,286.1634120999952,290.66848350001965,space,4.5112029000301845,None,290.66900200000964,290.7840731666695,291.0991483000107,291.08103599998867,291.0810631000204,291.0991483000107,291.0991483000107,291.0991483000107,293.6931323999888,400,1,[2.6105251000262797],[2.6105330000282265],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,4,5,53,5,293.70859230001224,,293.6941381000215,293.70859230001224,294.705887100019,294.705887100019,294.72259510000004,295.006248700025,space,0.2843548000091687,None,295.00682840001537,295.7194764666531,296.0357882999815,296.0194405000075,296.01946699997643,296.0357882999815,296.0357882999815,296.0357882999815,298.4641919999849,800,1,[2.443213199963793],[2.4432209999649785],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,4,6,54,11,298.4796048999997,,298.46520189999137,298.4796048999997,299.47749889997067,299.47749889997067,299.4934594000224,300.80797630001325,space,1.3182300999760628,None,300.8085928999935,301.52145746664996,301.8380042000208,301.82204399997136,301.82207120000385,301.8380042000208,301.8380042000208,301.8380042000208,305.86413830000674,300,1,[4.0403660999727435],[4.040376299992204],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,4,7,55,1,305.8761885999702,,305.8652283999836,305.8761885999702,306.8731745000114,306.8731745000114,306.88987299997825,307.37296990002505,space,0.49138660001335666,None,307.3734944000025,307.78739686665745,308.1083951999899,308.0833184000221,308.0833442999865,308.1083951999899,308.1083951999899,308.1083951999899,309.7713197999983,400,1,[1.6861501999665052],[1.686163900012616],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,4,8,56,6,309.78208039997844,,309.7722902999958,309.78208039997844,310.77942380000604,310.77942380000604,310.79597009997815,311.1296156999888,space,0.33895860001211986,None,311.1301233000122,311.24488316668817,311.56032839999534,311.5393693000078,311.53939479996916,311.56032839999534,311.56032839999534,311.56032839999534,318.8754625999718,200,1,[7.334382799977902],[7.334391799988225],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,4,9,57,10,318.8904739000136,,318.8769152999739,318.8904739000136,319.8879673000192,319.8879673000192,319.90515000000596,320.20463220000966,space,0.31441170000471175,None,320.2051495999913,320.61931716668573,320.9348496000166,320.919910800003,320.91994370002067,320.9348496000166,320.9348496000166,320.9348496000166,322.5518869999796,400,1,[1.6304704999784008],[1.630481400003191],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,4,10,58,0,322.5640194999869,,322.5529516999959,322.5640194999869,323.5619944999926,323.5619944999926,323.5775722999824,323.8619802999892,space,0.28997400001389906,None,323.8629564999719,323.9768408666753,324.2924806000083,324.2772227000096,324.2772521000006,324.2924806000083,324.2924806000083,324.2924806000083,326.57059620000655,300,1,[2.2918766000075266],[2.2918843000079505],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,4,11,59,8,326.58618009998463,,326.5715810999973,326.58618009998463,327.5842166999937,327.5842166999937,327.6001874000067,327.9334480999969,space,0.33686360000865534,None,327.9339491999708,328.64724786667307,328.96250859997235,328.9474460000056,328.9474725999753,328.96250859997235,328.96250859997235,328.96250859997235,331.3268087999895,800,1,[2.377706600003876],[2.377717300027143],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,5,0,60,0,331.3391306999838,,331.3279029999976,331.3391306999838,332.3368298999849,332.3368298999849,332.3528529999894,332.83618450001813,space,0.48238669999409467,None,332.836699699983,332.9519057666805,333.2678726000013,333.25232839997625,333.25235349999275,333.2678726000013,333.2678726000013,333.2678726000013,335.0846175000188,400,1,[1.8308172000106424],[1.830827700032387],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,5,1,61,4,335.09565329999896,,335.08564369997475,335.09565329999896,336.09315089997835,336.09315089997835,336.1101149999886,336.3266684000264,space,0.22767649998422712,None,336.3271678999881,336.7415938666711,337.0739097999758,337.04461619997164,337.0446413999889,337.0739097999758,337.0739097999758,337.0739097999758,340.3501203000196,500,1,[3.303954500006512],[3.3039692000020295],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,5,2,62,3,340.3655248999712,,340.35108430002583,340.3655248999712,341.36249560001306,341.36249560001306,341.37898500001756,342.9095204999903,space,1.5411050000111572,None,342.91002930002287,343.02484996663793,343.3400418999954,343.3260539000039,343.32608069997514,343.3400418999954,343.3400418999954,343.3400418999954,349.22573000000557,200,1,[5.897779399994761],[5.897792199975811],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,5,3,63,8,349.2408487999928,,349.2267028000206,349.2408487999928,350.23827339999843,350.23827339999843,350.2547096000053,350.33961049997015,space,0.09960230003343895,None,350.3403060999699,351.0527394666608,351.3682114999974,351.34722719999263,351.3472546999692,351.3682114999974,351.3682114999974,351.3682114999974,352.7651759000146,800,1,[1.4159644999890588],[1.4159793999860995],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,5,4,64,10,352.7806677999906,,352.76620539999567,352.7806677999906,353.77801369997906,353.77801369997906,353.79405919997953,354.17775600001914,space,0.38952660001814365,None,354.17825629998697,354.5930606666409,354.90775800001575,354.8889113999903,354.8889778999728,354.90775800001575,354.90775800001575,354.90775800001575,356.64458570000716,100,1,[1.7535681999870576],[1.753578900010325],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,5,5,65,1,356.65388050000183,,356.64584539999487,356.65388050000183,357.65114680002443,357.65114680002443,357.6677962000249,358.0347617000225,space,0.38226789998589084,None,358.03526350000175,358.44903896667915,358.7641291000182,358.7498637000099,358.74988989997655,358.7641291000182,358.7641291000182,358.7641291000182,360.8477679999778,300,1,[2.0962441000156105],[2.0962598000187427],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,5,6,66,11,360.8585092999856,,360.84899089997634,360.8585092999856,361.8559078000253,361.8559078000253,361.87210189999314,362.0729877999984,space,0.20528669998748228,None,362.07348620000994,362.7869030666809,363.11896870000055,363.1034587000031,363.1034798999899,363.11896870000055,363.11896870000055,363.11896870000055,364.703847799974,400,1,[1.5987449999665841],[1.5987593999598175],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,5,7,67,6,364.71532070002286,,364.7050385000184,364.71532070002286,365.712653399969,365.712653399969,365.729142999975,365.79676150000887,space,0.07342100003734231,None,365.7972739000106,365.9120102666823,366.22685839998303,366.2124697000254,366.2124967999989,366.22685839998303,366.22685839998303,366.22685839998303,368.4934871000005,200,1,[2.2794350999756716],[2.2794497999711893],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,5,8,68,7,368.5043676000205,,368.49469490000047,368.5043676000205,369.5016658999957,369.5016658999957,369.5191644000006,369.7517611000221,space,0.23933969996869564,None,369.7522625999991,370.16628986667297,370.48281499999575,370.46183669997845,370.46187940001255,370.48281499999575,370.48281499999575,370.48281499999575,371.81693650002126,300,1,[1.353443400003016],[1.3534548000316136],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,5,9,69,2,371.8291266000015,,371.8179104999872,371.8291266000015,372.8263771000202,372.8263771000202,372.84314309997717,373.2759644999751,space,0.4450183000299148,None,373.2765050000162,373.9897263666537,374.30538949999027,374.2911325999885,374.29116040002555,374.30538949999027,374.30538949999027,374.30538949999027,376.0221242000116,700,1,[1.7289935000007972],[1.7290049999719486],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,5,10,70,5,376.0342090000049,,376.0232701000059,376.0342090000049,377.0319768000045,377.0319768000045,377.04806599998847,377.2661143000005,space,0.23259809997398406,None,377.2666814000113,377.9790674666913,378.2943580999854,378.28045119997114,378.2804778999998,378.2943580999854,378.2943580999854,378.2943580999854,379.7257085000165,400,1,[1.4437087999540381],[1.4437188999727368],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,5,11,71,9,379.74089890002506,,379.7267310000025,379.74089890002506,380.73820500000147,380.73820500000147,380.75491750001675,380.95527929998934,space,0.20711330004269257,None,380.9557881000219,381.0708094666518,381.40282070002286,381.37394919997314,381.3739783000201,381.40282070002286,381.40282070002286,381.40282070002286,383.96730070002377,500,1,[2.591753799992148],[2.5917681000428274],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,400.0,unexp,6,0,72,2,383.9794055999955,,383.96826110000256,383.9794055999955,384.97694189997856,384.97694189997856,384.993041299982,385.0273776000249,space,0.040035000012721866,None,385.02788830001373,385.74099766667155,386.0563133999822,386.03529009997146,386.0353158999933,386.0563133999822,386.0563133999822,386.0563133999822,392.47808749997057,800,1,[6.441174099978525],[6.4411853000056],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,6,1,73,10,392.4893210000009,,392.4792811999796,392.4893210000009,393.4868263999815,393.4868263999815,393.5036240000045,399.5379757999908,space,6.0500281999702565,None,399.53847789997235,399.95223446668047,400.26769730000524,400.2539601000026,400.2539939999697,400.26769730000524,400.26769730000524,400.26769730000524,404.29591809998965,300,1,[4.040296500024851],[4.040307199989911],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,1000.0,exp,6,2,74,7,404.307572300022,,404.2972488999949,404.307572300022,405.3043490999844,405.3043490999844,405.3209382999921,406.4022671999992,space,1.0836843000142835,None,406.40276839997387,406.8169189666553,407.13219580001896,407.1127237000037,407.11274969996884,407.13219580001896,407.13219580001896,407.13219580001896,408.3000398000004,200,1,[1.185684600030072],[1.185696000000462],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,1000.0,exp,6,3,75,3,408.31292210001266,,408.30135580000933,408.31292210001266,409.3103911000071,409.3103911000071,409.3266494999989,409.6272343000164,space,0.30383160000201315,None,409.62773770000786,409.7421503666594,410.0746073999908,410.04608729999745,410.04611469997326,410.0746073999908,410.0746073999908,410.0746073999908,411.97082310001133,400,1,[1.9231658999924548],[1.9231747000012547],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,6,4,76,5,411.98649639997166,,411.9719987999997,411.98649639997166,412.98346209997544,412.98346209997544,413.0006645999965,413.23390739999013,space,0.2444510000059381,None,413.2344236000208,413.9479400666353,414.27929699997185,414.250072899973,414.25009609997505,414.27929699997185,414.27929699997185,414.27929699997185,415.51124979997985,600,1,[1.2597343000234105],[1.2597429000306875],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.7,1000.0,exp,6,5,77,11,415.5266105000046,,415.5122138999868,415.5266105000046,416.52388960000826,416.52388960000826,416.54027479997603,416.74118219997035,space,0.20601810002699494,None,416.7417079000152,417.45458196668574,417.78740779997315,417.7579279000056,417.7579550999799,417.78740779997315,417.78740779997315,417.78740779997315,425.03891130001284,300 ,1,[7.279347800009418],[7.279358300031163],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.1,400.0,unexp,6,6,78,0,425.0506414999836,,425.04005200002575,425.0506414999836,426.04837879998377,426.04837879998377,426.06454789999407,426.2981518000015,space,0.23394330003065988,None,426.2986697999877,426.41368686664305,426.7448983999784,426.7191878000158,426.71921349997865,426.7448983999784,426.7448983999784,426.7448983999784,430.0374004999758,600,1,[3.3166751000098884],[3.316688399994746],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
0.4,400.0,unexp,6,7,79,1,430.05265009996947,,430.0383734999923,430.05265009996947,431.0503640000243,431.0503640000243,431.0666067000129,431.6658777000266,space,0.5985712000401691,None,431.6663817000226,432.0812909666604,432.4128318000003,432.3837047999841,432.3837291999953,432.4128318000003,432.4128318000003,432.4128318000003,436.62020389997633,600,1,[4.234927300014533],[4.234939499991015],060059,001,2024-11-14_21h58.12.486,intentional binding (1),2024.1.5,None,2024-11-14 21h58.17.313437 +0530,
